track_name,artist(s)_name,artist_count,release_date,streams,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,album,explicit,popularity,duration_in_min
Delusional,Jeezy,1,2023-11-03,,90,E,Major,50,23,54,5,0,26,6,I Might Forgive... But I Don't Forget,True,53.0,4.322
Nothin to Prove,Jeezy,1,2023-11-03,,90,A#,Minor,75,40,76,6,0,15,11,I Might Forgive... But I Don't Forget,True,57.0,2.6741333333333333
Titanic,Jeezy,1,2023-11-03,,94,F,Minor,66,40,71,12,0,64,21,I Might Forgive... But I Don't Forget,True,55.0,2.776366666666666
Everything About Me Is True,Jeezy,1,2023-11-03,,100,D,Major,73,11,72,8,1,20,5,I Might Forgive... But I Don't Forget,True,54.0,2.7275666666666667
Expectations,Jeezy,1,2023-11-03,,94,G#,Minor,74,35,72,30,0,12,45,I Might Forgive... But I Don't Forget,True,54.0,2.6633166666666668
Claim to Fame,Jeezy,1,2023-11-03,,87,C#,Major,52,17,82,21,0,25,15,I Might Forgive... But I Don't Forget,True,54.0,3.1250166666666668
What I Gotta Do,Jeezy,1,2023-11-03,,88,F,Minor,42,12,53,4,0,32,10,I Might Forgive... But I Don't Forget,True,54.0,3.460933333333333
My Intentions,Jeezy,1,2023-11-03,,160,F#,Minor,53,18,66,2,0,6,23,I Might Forgive... But I Don't Forget,True,53.0,3.228
Never Be a Fan,Jeezy,1,2023-11-03,,83,F#,Major,67,47,68,4,0,9,19,I Might Forgive... But I Don't Forget,True,53.0,3.0994333333333333
Sade,Jeezy,1,2023-11-03,,87,F#,Minor,71,67,77,11,0,57,25,I Might Forgive... But I Don't Forget,True,53.0,2.9119166666666665
Don't Let Up,Jeezy,1,2023-11-03,,94,C#,Major,77,49,72,19,1,34,8,I Might Forgive... But I Don't Forget,True,53.0,2.4156833333333334
Since Pac Died,Jeezy,1,2023-11-03,,167,F#,Minor,48,71,66,48,0,13,46,I Might Forgive... But I Don't Forget,True,53.0,2.7065166666666665
Free Champagne,Jeezy,1,2023-11-03,,175,G#,Major,62,25,62,4,1,14,16,I Might Forgive... But I Don't Forget,True,53.0,3.234066666666666
No Choice,Jeezy,1,2023-11-03,,160,F,Major,53,43,68,35,0,37,31,I Might Forgive... But I Don't Forget,True,53.0,4.498116666666666
Another life (feat. Rema),"PinkPantheress, Rema",2,2023-11-10,,156,C,Minor,63,54,88,4,8,9,5,Heaven knows,False,68.0,2.86955
True romance,PinkPantheress,1,2023-11-10,,160,B,Minor,53,31,97,5,1,90,15,Heaven knows,False,66.0,2.2762166666666666
Mosquito,PinkPantheress,1,2023-11-10,,162,B,Minor,71,56,90,9,12,19,12,Heaven knows,False,66.0,2.437333333333333
The aisle,PinkPantheress,1,2023-11-10,,134,A#,Minor,79,75,73,9,2,11,8,Heaven knows,False,66.0,2.7628833333333334
Nice to meet you (feat. Central Cee),"PinkPantheress, Central Cee",2,2023-11-10,,148,A#,Minor,71,55,79,3,1,6,6,Heaven knows,False,74.0,2.7068833333333333
Bury me (feat. Kelela),"PinkPantheress, Kelela",2,2023-11-10,,77,E,Major,78,50,51,24,0,24,23,Heaven knows,False,66.0,2.0768833333333334
Internet baby (interlude),PinkPantheress,1,2023-11-10,,165,C#,Major,63,44,71,9,1,16,5,Heaven knows,False,65.0,2.1962166666666665
Ophelia,PinkPantheress,1,2023-11-10,,87,B,Major,67,40,81,85,1,10,8,Heaven knows,False,64.0,2.5848833333333334
Feel complete,PinkPantheress,1,2023-11-10,,98,B,Major,68,32,80,32,5,11,5,Heaven knows,False,65.0,2.7186666666666666
Blue,PinkPantheress,1,2023-11-10,,124,B,Major,77,37,71,72,1,9,14,Heaven knows,False,64.0,3.021333333333333
Feelings,PinkPantheress,1,2023-11-10,,117,B,Major,76,46,64,25,1,27,5,Heaven knows,False,63.0,2.673783333333333
Capable of love,PinkPantheress,1,2023-11-10,,140,G,Major,59,28,59,52,1,10,4,Heaven knows,False,63.0,3.728
Boy's a liar Pt. 2,"PinkPantheress, Ice Spice",2,2023-11-10,,132,F,Major,70,86,81,26,1,25,5,Heaven knows,True,61.0,2.18355
Tough Crowd,Jason Aldean,1,2023-11-03,,133,D#,Major,49,25,97,2,1,37,7,Highway Desperado,False,58.0,3.3366666666666664
Let Your Boys Be Country,Jason Aldean,1,2023-11-03,,178,F,Major,38,59,75,35,1,10,4,Highway Desperado,False,58.0,3.2671166666666664
Knew You'd Come Around,Jason Aldean,1,2023-11-03,,92,G#,Major,52,57,90,2,0,21,4,Highway Desperado,False,60.0,3.234
Hungover In A Hotel,Jason Aldean,1,2023-11-03,,137,A,Major,47,41,82,8,1,10,4,Highway Desperado,False,58.0,3.40155
Try That In A Small Town,Jason Aldean,1,2023-11-03,,145,C,Minor,46,34,87,5,1,11,6,Highway Desperado,True,60.0,3.000566666666667
Whiskey Drink,Jason Aldean,1,2023-11-03,,90,C,Major,51,72,84,10,0,9,4,Highway Desperado,False,58.0,3.1733333333333333
Whose Rearview,Jason Aldean,1,2023-11-03,,96,G,Minor,54,58,89,15,1,15,4,Highway Desperado,False,66.0,3.27955
I'm Over You,Jason Aldean,1,2023-11-03,,156,A,Major,29,40,70,41,0,9,6,Highway Desperado,False,59.0,3.014883333333333
Rather Watch You,Jason Aldean,1,2023-11-03,,141,D#,Major,52,39,78,22,0,12,4,Highway Desperado,False,58.0,3.550666666666667
Breakup Breakdown,Jason Aldean,1,2023-11-03,,156,F#,Major,50,71,93,10,1,15,5,Highway Desperado,False,58.0,3.01155
Get Away From You,Jason Aldean,1,2023-11-03,,127,A#,Major,55,47,81,32,0,12,4,Highway Desperado,False,58.0,3.33445
Changing Bars,Jason Aldean,1,2023-11-03,,146,F#,Major,49,69,93,16,1,24,4,Highway Desperado,False,57.0,3.41955
From This Beer On,Jason Aldean,1,2023-11-03,,151,E,Major,46,41,86,25,0,9,4,Highway Desperado,False,57.0,3.1166666666666667
Highway Desperado,Jason Aldean,1,2023-11-03,,176,G#,Minor,37,45,98,7,1,12,9,Highway Desperado,False,59.0,4.41645
SHAQ & KOBE,"Rick Ross, Meek Mill",2,2023-11-10,,173,A#,Minor,50,49,74,20,0,26,50,Too Good To Be True,True,62.0,3.6602833333333336
Star Island,"Rick Ross, Meek Mill",2,2023-11-10,,77,D,Major,67,41,78,4,0,25,27,Too Good To Be True,True,63.0,2.2986833333333334
Go To Hell,"Rick Ross, Meek Mill, Cool & Dre, BEAM",4,2023-11-10,,175,C,Major,39,29,90,15,0,41,50,Too Good To Be True,True,63.0,3.6655166666666665
800 Karats,"Rick Ross, Meek Mill",2,2023-11-10,,80,D,Major,72,28,74,5,0,10,20,Too Good To Be True,True,63.0,2.0694
Dead Last,"Rick Ross, Meek Mill, Vory, Fabolous",4,2023-11-10,,90,C#,Minor,74,16,82,3,0,15,29,Too Good To Be True,True,62.0,4.277
They Don't Really Love You,"Rick Ross, Meek Mill",2,2023-11-10,,89,F,Minor,68,76,83,24,0,20,10,Too Good To Be True,True,61.0,4.642166666666666
Million Dollar Trap,"Rick Ross, Meek Mill",2,2023-11-10,,157,D,Major,68,22,62,6,0,24,26,Too Good To Be True,True,61.0,2.3949666666666665
Grandiose,"Rick Ross, Meek Mill, Vory",3,2023-11-10,,139,D,Major,75,29,70,3,0,11,37,Too Good To Be True,True,60.0,2.91245
Above The Law,"Rick Ross, Meek Mill, Teyana Taylor, DJ Khaled",4,2023-11-10,,100,G,Major,67,41,88,2,0,13,5,Too Good To Be True,True,61.0,3.5469166666666667
Fine Lines,"Rick Ross, Meek Mill, Wale, The-Dream",4,2023-11-10,,79,C#,Major,61,23,69,26,0,12,28,Too Good To Be True,True,60.0,4.972183333333334
Gold Medals,"Rick Ross, Meek Mill, Jeremih",3,2023-11-10,,83,C,Major,62,31,68,16,0,11,6,Too Good To Be True,True,59.0,4.4962333333333335
Iconic,"Rick Ross, Meek Mill",2,2023-11-10,,159,G,Major,61,62,82,21,0,17,33,Too Good To Be True,True,59.0,3.749733333333333
Lyrical Eazy,"Rick Ross, Meek Mill",2,2023-11-10,,88,C#,Major,72,21,68,1,0,11,33,Too Good To Be True,True,59.0,1.6829166666666666
Pillow Talk,"Rick Ross, Meek Mill",2,2023-11-10,,143,G#,Major,69,17,70,2,0,20,16,Too Good To Be True,True,59.0,2.7026166666666667
Millionaire Row,"Rick Ross, Meek Mill, French Montana",3,2023-11-10,,143,C#,Major,74,37,86,2,1,41,8,Too Good To Be True,True,58.0,2.7825166666666665
In Luv With The Money,"Rick Ross, Meek Mill, Future",3,2023-11-10,,141,B,Major,65,49,82,8,0,29,23,Too Good To Be True,True,64.0,3.1514333333333333
SHAQ & KOBE (Remix) ft. Shaquille O’Neal & Dame D.O.L.L.A.,"Rick Ross, Meek Mill, Shaquille O'Neal, Dame D.O.L.L.A",4,2023-11-10,,174,C#,Major,52,53,74,24,0,17,44,Too Good To Be True,True,55.0,6.88225
Kylie Grande,Kodak Black,1,2023-11-10,,89,A#,Major,72,15,61,6,0,10,33,When I Was Dead (Original Version),True,56.0,3.2
Close To Me,Kodak Black,1,2023-11-10,,75,G#,Minor,60,33,50,16,0,14,35,When I Was Dead (Original Version),True,54.0,2.185583333333333
I’m Kodak,Kodak Black,1,2023-11-10,,89,C#,Major,77,55,86,5,0,24,37,When I Was Dead (Original Version),True,54.0,2.1333333333333333
Hard Life,Kodak Black,1,2023-11-10,,138,F,Minor,78,47,55,13,0,12,30,When I Was Dead (Original Version),True,54.0,3.4715166666666666
Burning Rubber,Kodak Black,1,2023-11-10,,99,F#,Minor,77,30,80,21,0,11,31,When I Was Dead (Original Version),True,52.0,2.72
Lemme See,Kodak Black,1,2023-11-10,,95,F,Major,94,69,65,1,0,10,33,When I Was Dead (Original Version),True,68.0,2.76275
2'CY,Kodak Black,1,2023-11-10,,139,B,Minor,67,30,82,2,0,12,41,When I Was Dead (Original Version),True,52.0,2.9857
Nothing To Me,Kodak Black,1,2023-11-10,,171,E,Minor,72,33,78,9,0,11,31,When I Was Dead (Original Version),True,52.0,2.60465
Came Thru Flushin’,Kodak Black,1,2023-11-10,,80,C#,Major,58,14,46,15,0,11,52,When I Was Dead (Original Version),True,53.0,3.571083333333333
Eaze Your Mind,Kodak Black,1,2023-11-10,,171,F,Minor,48,50,63,1,0,10,29,When I Was Dead (Original Version),True,49.0,3.1994166666666666
Fuck You Too,Kodak Black,1,2023-11-10,,130,E,Minor,82,16,54,16,0,9,24,When I Was Dead (Original Version),True,51.0,3.44615
Colostomy (feat. WizDaWizard),"Kodak Black, WizDaWizard",2,2023-11-10,,128,C#,Major,89,55,73,4,0,13,41,When I Was Dead (Original Version),True,60.0,2.375
Extra Clips (feat. WizDaWizard & Wam SpinThaBin),"Kodak Black, WizDaWizard, Wam SpinThaBin",3,2023-11-10,,72,C#,Major,75,10,58,10,0,34,9,When I Was Dead (Original Version),True,50.0,3.9452
Scared Of My Money,Kodak Black,1,2023-11-10,,121,E,Minor,63,7,36,9,0,13,40,When I Was Dead (Original Version),True,50.0,2.2295166666666666
Right On Time,Kodak Black,1,2023-11-10,,157,C#,Major,77,46,55,1,0,12,36,When I Was Dead (Original Version),True,49.0,2.4461666666666666
Facetime Hiding,Kodak Black,1,2023-11-10,,131,D,Major,89,67,38,23,0,10,94,When I Was Dead (Original Version),True,49.0,2.0769333333333333
My Chest Out,Kodak Black,1,2023-11-10,,88,E,Minor,86,27,68,8,0,8,40,When I Was Dead (Original Version),True,49.0,2.35475
Master Peace (feat. OG Bobby Billions),"Kodak Black, OG Bobby Billions",2,2023-11-10,,113,D,Minor,50,24,59,7,1,13,30,When I Was Dead (Original Version),True,48.0,3.8353
Angel Numbers / Ten Toes,Chris Brown,1,2023-11-09,,157,E,Minor,41,10,51,21,0,18,5,11:11,False,53.0,5.114116666666667
Sensational (feat. Davido & Lojay),"Chris Brown, Davido, Lojay",3,2023-11-09,,99,F#,Major,76,76,63,10,0,12,12,11:11,False,51.0,3.8518166666666662
Press Me,Chris Brown,1,2023-11-09,,93,G,Minor,66,42,64,2,0,7,32,11:11,False,49.0,2.126933333333333
That's On You (feat. Future),"Chris Brown, Future",2,2023-11-09,,176,F,Minor,40,57,69,20,0,11,18,11:11,False,47.0,4.3853333333333335
Feel Something,Chris Brown,1,2023-11-09,,119,G#,Major,65,18,52,2,0,12,4,11:11,False,48.0,3.200683333333333
Best Ever (feat. Maeta),"Chris Brown, Maeta",2,2023-11-09,,140,A,Minor,82,25,56,33,86,11,13,11:11,False,49.0,2.548566666666667
No One Else (feat. Fridayy),"Chris Brown, Fridayy",2,2023-11-09,,119,F#,Minor,70,29,80,6,1,13,5,11:11,False,62.0,3.724683333333333
Shooter,Chris Brown,1,2023-11-09,,110,A#,Minor,54,35,77,14,1,11,7,11:11,False,48.0,3.510466666666667
Nightmares (feat. Byron Messia),"Chris Brown, Byron Messia",2,2023-11-09,,102,F#,Minor,79,31,48,33,0,10,19,11:11,False,46.0,2.5166166666666667
Very Special,Chris Brown,1,2023-11-09,,119,E,Minor,69,25,93,9,1,22,6,11:11,False,45.0,3.5615666666666668
Messed Up,Chris Brown,1,2023-11-09,,132,D#,Minor,49,20,57,4,0,12,6,11:11,False,45.0,2.8891666666666667
Midnight Freak,Chris Brown,1,2023-11-09,,99,F,Minor,68,61,60,11,0,11,9,11:11,False,44.0,2.7291666666666665
Moonlight,Chris Brown,1,2023-11-09,,77,F,Minor,46,59,77,6,0,17,8,11:11,False,44.0,3.19065
Bouncing / G5,Chris Brown,1,2023-11-09,,93,G#,Major,45,18,65,20,0,13,15,11:11,False,47.0,2.94285
Make Up Your Mind,Chris Brown,1,2023-11-09,,151,G#,Major,70,35,59,10,0,23,9,11:11,False,44.0,2.5761
Stutter,Chris Brown,1,2023-11-09,,90,F,Minor,68,50,63,5,0,11,5,11:11,False,45.0,2.8583333333333334
Need A Friend,Chris Brown,1,2023-11-09,,159,F,Minor,65,37,64,11,0,12,5,11:11,False,43.0,3.2125
Summer Too Hot,Chris Brown,1,2023-11-09,,90,B,Minor,71,29,65,24,1,21,6,11:11,False,42.0,3.129266666666666
Feelings Don't Lie,Chris Brown,1,2023-11-09,,119,G,Minor,68,67,58,7,0,14,15,11:11,False,42.0,2.3133
Red Flags,Chris Brown,1,2023-11-09,,75,F,Minor,71,50,57,7,0,14,5,11:11,False,42.0,2.806666666666666
Closer,Chris Brown,1,2023-11-09,,86,G,Major,48,21,64,5,0,12,15,11:11,False,42.0,2.195383333333333
Views,Chris Brown,1,2023-11-09,,143,F,Major,71,43,54,5,0,16,8,11:11,False,42.0,2.50285
Ain’t Nothing New,Tee Grizzley,1,2023-11-03,,189,F,Minor,62,51,73,44,0,17,47,Tee's Coney Island,True,58.0,2.360533333333333
Floaters,Tee Grizzley,1,2023-11-03,,105,G,Major,86,74,81,13,0,12,22,Tee's Coney Island,True,55.0,1.847616666666667
Loop Hole (feat. 21 Savage),"Tee Grizzley, 21 Savage",2,2023-11-03,,164,A,Major,75,50,55,1,1,34,35,Tee's Coney Island,True,67.0,2.5197
City of God (feat. Chris Brown),"Tee Grizzley, Chris Brown",2,2023-11-03,,99,G,Minor,81,53,61,18,0,29,36,Tee's Coney Island,True,58.0,2.26
One of One,Tee Grizzley,1,2023-11-03,,94,D,Major,81,32,69,6,0,7,29,Tee's Coney Island,True,54.0,2.2127666666666665
The Sopranos (feat. Machine Gun Kelly),"Tee Grizzley, Machine Gun Kelly",2,2023-11-03,,189,A#,Minor,66,36,81,16,0,12,29,Tee's Coney Island,True,65.0,3.20765
Off the Top,Tee Grizzley,1,2023-11-03,,103,B,Major,86,15,71,7,0,34,25,Tee's Coney Island,True,54.0,1.97115
3 Sports,Tee Grizzley,1,2023-11-03,,137,A#,Minor,67,17,65,2,1,12,46,Tee's Coney Island,True,53.0,2.05825
Grizzley 2Tymes (feat. Finesse2Tymes),"Tee Grizzley, Finesse2tymes",2,2023-11-03,,92,C#,Major,80,67,65,13,0,13,22,Tee's Coney Island,True,57.0,2.7826166666666667
Fight This Case,Tee Grizzley,1,2023-11-03,,173,A,Minor,64,44,64,16,1,22,12,Tee's Coney Island,True,52.0,2.7052
IDGAF (feat. Chris Brown and Mariah the Scientist),"Tee Grizzley, Chris Brown, Mariah the Scientist",3,2023-11-03,,127,A#,Minor,69,29,74,2,0,13,6,Tee's Coney Island,True,57.0,3.25
Tried and Tried Again (feat. Cordae),"Tee Grizzley, Cordae",2,2023-11-03,,90,G,Major,66,78,77,29,0,31,33,Tee's Coney Island,True,53.0,2.30435
I Love Tee,Tee Grizzley,1,2023-11-03,,102,C#,Major,81,25,66,7,1,38,7,Tee's Coney Island,True,51.0,2.7549
Robbery 6,Tee Grizzley,1,2023-11-03,,97,D,Major,73,46,80,12,0,22,17,Tee's Coney Island,True,54.0,5.04615
Gorgeous Remix (feat. City Girls),"Tee Grizzley, Skilla Baby, City Girls",3,2023-11-03,,93,D,Major,82,33,65,6,0,11,22,Tee's Coney Island,True,50.0,3.5744666666666665
Charles Brown,Tee Grizzley,1,2023-11-03,,184,C#,Major,59,30,46,56,1,13,40,Tee's Coney Island,True,49.0,4.4973
broken smile - og version,Lil Peep,1,2023-11-10,,120,C,Minor,56,67,80,1,7,24,4,"Come Over When You're Sober, Pt. 2 (og version)",False,59.0,2.683333333333333
runaway - og version,Lil Peep,1,2023-11-10,,79,C#,Minor,61,15,55,4,0,12,4,"Come Over When You're Sober, Pt. 2 (og version)",True,58.0,2.833333333333333
sex with my ex - og version,Lil Peep,1,2023-11-10,,84,B,Major,61,24,67,1,0,10,3,"Come Over When You're Sober, Pt. 2 (og version)",True,58.0,2.1133333333333333
cry alone - og version,Lil Peep,1,2023-11-10,,159,C#,Major,58,65,86,9,0,15,4,"Come Over When You're Sober, Pt. 2 (og version)",True,57.0,2.08045
leanin - og version,Lil Peep,1,2023-11-10,,140,F,Major,44,36,71,23,0,12,5,"Come Over When You're Sober, Pt. 2 (og version)",True,57.0,2.2562166666666665
sixteen lines - og version,Lil Peep,1,2023-11-10,,106,C,Major,68,23,56,2,0,10,3,"Come Over When You're Sober, Pt. 2 (og version)",True,57.0,2.849333333333333
idgaf - og version,Lil Peep,1,2023-11-10,,115,A,Minor,50,23,66,3,0,13,6,"Come Over When You're Sober, Pt. 2 (og version)",True,56.0,2.87245
white girl - og version,Lil Peep,1,2023-11-10,,110,D,Major,51,16,55,4,0,14,5,"Come Over When You're Sober, Pt. 2 (og version)",True,55.0,2.8946666666666667
fingers - og version,Lil Peep,1,2023-11-10,,133,C,Major,58,36,60,3,1,31,3,"Come Over When You're Sober, Pt. 2 (og version)",False,56.0,2.80155
in the car,Lil Peep,1,2023-11-10,,149,B,Minor,32,37,50,1,1,7,6,"Come Over When You're Sober, Pt. 2 (og version)",True,63.0,2.156
Drama,aespa,1,2023-11-10,,131,F#,Minor,65,38,88,17,0,37,5,Drama - The 4th Mini Album,False,82.0,3.582883333333333
Trick or Trick,aespa,1,2023-11-10,,159,C#,Major,73,63,85,22,1,10,15,Drama - The 4th Mini Album,False,69.0,2.924
Don't Blink,aespa,1,2023-11-10,,93,E,Major,72,72,81,26,0,39,7,Drama - The 4th Mini Album,False,68.0,2.816666666666667
Hot Air Balloon,aespa,1,2023-11-10,,118,A,Major,85,83,87,28,0,6,8,Drama - The 4th Mini Album,False,67.0,3.31155
YOLO,aespa,1,2023-11-10,,120,A#,Major,67,57,94,19,1,42,19,Drama - The 4th Mini Album,False,66.0,3.1562166666666664
You,aespa,1,2023-11-10,,185,E,Major,35,38,83,33,0,36,12,Drama - The 4th Mini Album,False,66.0,3.38845
Better Things,aespa,1,2023-11-10,,115,C,Major,79,55,77,11,1,50,6,Drama - The 4th Mini Album,False,63.0,3.3869333333333334
Tempo,"Marshmello, Young Miko",2,2023-11-03,,129,C#,Minor,91,72,68,21,1,11,7,Sugar Papi,True,59.0,1.79845
Tusi,"Marshmello, LiL CaKe, Brray",3,2023-11-03,,110,B,Minor,83,49,79,3,1,16,8,Sugar Papi,True,56.0,2.6547666666666667
El Merengue,"Marshmello, Manuel Turizo",2,2023-11-03,,123,G#,Minor,78,67,78,9,1,10,6,Sugar Papi,False,65.0,3.16115
Como Yo :(,"Marshmello, Tiago PZK",2,2023-11-03,,149,C#,Minor,76,68,58,29,1,21,7,Sugar Papi,False,52.0,2.3644333333333334
Alcohol,"Marshmello, Anuel AA",2,2023-11-03,,117,C#,Major,78,57,76,30,0,9,8,Sugar Papi,True,70.0,2.8640166666666667
Esta Vida,"Marshmello, Farruko",2,2023-11-03,,124,F,Major,76,48,68,4,1,21,4,Sugar Papi,False,53.0,3.4856
Super High,"Marshmello, Polimá Westcoast",2,2023-11-03,,121,A#,Minor,78,57,91,1,1,8,4,Sugar Papi,False,52.0,2.4918
Say Woah!,"Marshmello, Nicky Jam",2,2023-11-03,,113,G#,Major,75,51,64,9,1,14,5,Sugar Papi,False,54.0,2.293883333333333
Dónde Están Que No Los Veo,"Marshmello, ChocQuibTown",2,2023-11-03,,125,B,Minor,86,55,86,1,1,7,6,Sugar Papi,False,48.0,3.5599
Sou Musa do Verão,"Marshmello, Luísa Sonza",2,2023-11-03,,127,A,Major,56,35,45,8,1,8,13,Sugar Papi,False,74.0,3.1192166666666665
HARLEY QUINN,"Fuerza Regida, Marshmello",2,2023-11-03,,125,F,Minor,80,64,77,7,1,27,12,Sugar Papi,True,60.0,2.388783333333333
HONEY (ARE U COMING?),Måneskin,1,2023-11-10,,139,G,Minor,48,38,94,1,1,16,8,RUSH! (ARE U COMING?),False,66.0,2.78795
VALENTINE,Måneskin,1,2023-11-10,,94,D,Minor,48,22,72,1,1,13,3,RUSH! (ARE U COMING?),False,75.0,3.616633333333333
OFF MY FACE,Måneskin,1,2023-11-10,,119,B,Minor,80,87,81,1,0,36,7,RUSH! (ARE U COMING?),False,69.0,2.49725
THE DRIVER,Måneskin,1,2023-11-10,,139,A,Minor,33,34,83,1,0,31,9,RUSH! (ARE U COMING?),False,69.0,3.1356
TRASTEVERE,Måneskin,1,2023-11-10,,100,B,Minor,61,47,55,61,0,18,3,RUSH! (ARE U COMING?),False,68.0,3.0383666666666667
OWN MY MIND,Måneskin,1,2023-11-10,,114,C#,Minor,69,69,76,1,1,5,3,RUSH! (ARE U COMING?),False,63.0,3.1976
GOSSIP (feat. Tom Morello),"Måneskin, Tom Morello",2,2023-11-10,,139,A,Major,71,92,83,1,0,10,7,RUSH! (ARE U COMING?),True,62.0,2.804666666666667
TIMEZONE,Måneskin,1,2023-11-10,,84,E,Major,48,27,59,1,0,7,4,RUSH! (ARE U COMING?),True,62.0,2.99385
BLA BLA BLA,Måneskin,1,2023-11-10,,147,D,Major,74,88,73,2,0,16,8,RUSH! (ARE U COMING?),True,61.0,3.0776666666666666
BABY SAID,Måneskin,1,2023-11-10,,131,F#,Minor,63,60,72,1,0,8,4,RUSH! (ARE U COMING?),False,61.0,2.7447
GASOLINE,Måneskin,1,2023-11-10,,128,F,Minor,57,36,70,1,5,11,7,RUSH! (ARE U COMING?),False,61.0,3.6843666666666666
FEEL,Måneskin,1,2023-11-10,,124,A,Major,63,58,66,1,1,8,10,RUSH! (ARE U COMING?),True,59.0,2.7995
DON'T WANNA SLEEP,Måneskin,1,2023-11-10,,134,D,Major,53,77,92,1,1,35,6,RUSH! (ARE U COMING?),False,59.0,2.60095
KOOL KIDS,Måneskin,1,2023-11-10,,154,C#,Major,49,29,81,1,1,15,9,RUSH! (ARE U COMING?),True,58.0,2.7196166666666666
IF NOT FOR YOU,Måneskin,1,2023-11-10,,138,A,Major,52,30,44,59,1,10,3,RUSH! (ARE U COMING?),False,58.0,3.247916666666667
READ YOUR DIARY,Måneskin,1,2023-11-10,,131,G,Major,55,69,86,1,1,8,6,RUSH! (ARE U COMING?),False,58.0,2.5116
MARK CHAPMAN,Måneskin,1,2023-11-10,,172,E,Minor,45,24,97,1,0,43,7,RUSH! (ARE U COMING?),False,58.0,3.669466666666666
LA FINE,Måneskin,1,2023-11-10,,112,D,Major,51,58,99,1,0,21,10,RUSH! (ARE U COMING?),False,57.0,3.3430833333333334
IL DONO DELLA VITA,Måneskin,1,2023-11-10,,101,G,Minor,30,31,78,1,2,13,3,RUSH! (ARE U COMING?),False,56.0,3.7460333333333335
MAMMAMIA,Måneskin,1,2023-11-10,,142,C#,Minor,77,80,68,1,0,10,7,RUSH! (ARE U COMING?),True,56.0,3.1134833333333334
SUPERMODEL,Måneskin,1,2023-11-10,,120,G,Major,64,81,88,1,0,12,6,RUSH! (ARE U COMING?),False,56.0,2.4677333333333333
THE LONELIEST,Måneskin,1,2023-11-10,,129,D,Major,52,22,60,1,0,8,3,RUSH! (ARE U COMING?),False,57.0,4.117783333333334
Chill Kill,Red Velvet,1,2023-11-13,,148,C,Major,54,44,75,6,0,25,10,Chill Kill - The 3rd Album,False,67.0,3.58
Knock Knock (Who's There?),Red Velvet,1,2023-11-13,,147,G#,Minor,62,63,80,35,0,36,11,Chill Kill - The 3rd Album,False,63.0,3.3553333333333333
Underwater,Red Velvet,1,2023-11-13,,135,B,Major,59,42,71,29,0,14,11,Chill Kill - The 3rd Album,False,63.0,3.422
Will I Ever See You Again?,Red Velvet,1,2023-11-13,,95,G,Major,37,48,78,3,1,16,5,Chill Kill - The 3rd Album,False,62.0,3.187333333333333
Nightmare,Red Velvet,1,2023-11-13,,162,A#,Minor,47,33,69,25,0,12,5,Chill Kill - The 3rd Album,False,60.0,3.42155
Iced Coffee,Red Velvet,1,2023-11-13,,206,A#,Major,31,28,60,33,0,8,4,Chill Kill - The 3rd Album,False,60.0,3.30645
One Kiss,Red Velvet,1,2023-11-13,,180,A,Minor,64,68,83,47,1,17,13,Chill Kill - The 3rd Album,False,60.0,3.32955
Bulldozer,Red Velvet,1,2023-11-13,,152,F#,Major,74,57,79,6,1,35,8,Chill Kill - The 3rd Album,False,59.0,2.67955
Wings,Red Velvet,1,2023-11-13,,170,D,Major,56,44,72,50,0,7,6,Chill Kill - The 3rd Album,False,58.0,3.73155
Scenery,Red Velvet,1,2023-11-13,,143,D,Major,55,22,48,56,0,13,4,Chill Kill - The 3rd Album,False,57.0,3.491783333333333
Clocked In,"Larry June, Cardo",2,2023-11-10,,86,B,Minor,54,48,45,26,1,37,30,The Night Shift,True,55.0,3.4536
Chops on the Blade,"Larry June, Cardo",2,2023-11-10,,90,B,Minor,78,22,49,11,3,20,27,The Night Shift,True,54.0,3.6072
Ocean Cuisine,"Larry June, Cardo, 2 Chainz",3,2023-11-10,,155,E,Minor,36,47,72,1,1,28,9,The Night Shift,True,54.0,3.4076
Love of Money,"Larry June, Cardo",2,2023-11-10,,150,G,Major,70,51,73,1,0,17,24,The Night Shift,True,60.0,2.8008
Sweet Lady,"Larry June, Cardo, DeJ Loaf",3,2023-11-10,,78,A#,Minor,71,82,50,14,1,19,19,The Night Shift,True,53.0,4.294
Pop Out (feat. ScHoolboy Q),"Larry June, Cardo, ScHoolboy Q",3,2023-11-10,,91,F#,Major,78,75,40,57,1,12,23,The Night Shift,True,55.0,3.0024
The Great Escape,"Larry June, Cardo, The Alchemist",3,2023-11-10,,149,F,Minor,62,59,58,4,1,40,36,The Night Shift,True,54.0,2.7528
Glasshouse Knockin',"Larry June, Cardo",2,2023-11-10,,171,D,Major,65,51,49,9,1,30,34,The Night Shift,True,53.0,2.4428
Without You (Blxst Interlude),"Larry June, Cardo, Blxst",3,2023-11-10,,87,D,Major,59,10,54,3,1,15,5,The Night Shift,True,52.0,2.742
GRGP,"Larry June, Cardo, Too $hort, Peezy",4,2023-11-10,,92,F#,Minor,75,51,51,20,0,50,41,The Night Shift,True,52.0,3.8728
Stickin' and Movin',"Larry June, Cardo",2,2023-11-10,,97,G#,Minor,85,66,77,1,1,18,25,The Night Shift,True,51.0,2.6676
