id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,,
3802218,Cozy Private Bedroom,19533769,Chandra,Bronx,Mott Haven,40.80772,-73.91791,Private room,53,1,321,12-06-19,5.46,1,44,,
5557536,The Ruppe Railroad,28812204,Kate,Queens,Ridgewood,40.70463,-73.91272,Entire home apartment,200,2,6,27-04-19,0.13,1,349,,
21559273,Large 1 Bedroom Apt in Times Square sleeps 4ppl,132619769,Karlos,Manhattan,Hell's Kitchen,40.75744,-73.99438,Entire home apartment,230,2,21,22-06-19,1.09,1,120,,
9061117,LOVELY 1BR. 15Min. to Times Square,4087778,Katie,Queens,Sunnyside,40.74502,-73.91355,Entire home apartment,180,3,0,,,1,0,,
35086252,Modern Spacious Apartment,99642772,Anna,Brooklyn,Downtown Brooklyn,40.69561,-73.9878,Entire home apartment,210,5,0,,,1,0,,
34511012,Only 20 mins.  to manhattan via N & W  trains,914386,Anna,Queens,Ditmars Steinway,40.77046,-73.9137,Entire home apartment,99,2,2,02-06-19,1.18,2,139,,
34082442,Beautiful Clean & Quiet Room! Rm#3,11674837,Christopher,Queens,Ridgewood,40.70477,-73.90943,Private room,69,1,6,24-06-19,3.1,3,179,,
12430126,Beautiful 2 BR by Columbia,31796914,Jenna,Manhattan,Morningside Heights,40.80507,-73.96465,Entire home apartment,290,4,3,05-01-18,0.08,1,0,,
8281889,"Williamsburg, Brooklyn space",43669213,Jasmine,Brooklyn,Williamsburg,40.70309,-73.94788,Private room,150,1,4,19-03-17,0.09,1,363,,
4737830,great room in the best place,24459029,Nima,Brooklyn,Crown Heights,40.67083,-73.94944,Private room,44,1,3,15-07-15,0.05,1,0,,
25493246,Cozy Studio Apt-One block away from Prospect Park!,192406990,Tricia,Brooklyn,Flatbush,40.65385,-73.96202,Entire home apartment,90,1,48,06-07-19,4.19,1,21,,
18024561,Amazing Columbus Circle 3 Bedroom,47536613,Emily,Manhattan,Upper West Side,40.76876,-73.98359,Entire home apartment,375,3,76,23-06-19,2.89,1,301,,
34704536,Large Family Room/ parking available,252646618,Michael,Queens,Astoria,40.76425,-73.90981,Private room,110,1,0,,,2,310,,
14131597,1920s Room 1 block from Prospect Park and Q Access,3620205,Nick,Brooklyn,Prospect-Lefferts Gardens,40.65663,-73.95989,Private room,43,1,6,01-03-17,0.19,1,0,,
22191760,Fully equipped private room near USQ,48189371,Stacy,Manhattan,Gramercy,40.73614,-73.98872,Private room,299,1,4,01-01-18,0.21,1,0,,
35876561,Modern house (2 BR Apt) • 30Mins from Time Square1,76360760,Christopher,Queens,Woodside,40.744,-73.90185,Entire home apartment,169,1,0,,,1,60,,
30393998,Roomy 1BR near Broadway w/ Indoor pool + Doorman by Blueground,107434423,Blueground,Manhattan,Theater District,40.76058,-73.9855,Entire home apartment,285,30,0,,,232,220,,
29903363,Huge Sunny Bedroom 1min from Central Park!,96647029,Maxi,Manhattan,Upper West Side,40.79481,-73.96437,Private room,84,6,3,31-03-19,0.37,1,6,,
28661274,Incredible Brookly Room!,205234874,Petera,Brooklyn,Bedford-Stuyvesant,40.6918,-73.94341,Private room,60,2,19,03-05-19,2.14,2,251,,
1688711,Luxury Room in Landmark House,8792814,Caroline,Brooklyn,Prospect-Lefferts Gardens,40.66359,-73.95235,Private room,85,1,40,07-06-19,0.83,10,293,,
258284,"Fresh, Clean Brooklyn Garden Apt.",1358312,S,Brooklyn,Clinton Hill,40.68618,-73.96144,Entire home apartment,154,3,233,10-04-19,2.5,1,0,,
20758205,"Peaceful, Spacious and Comfy 3BR Oasis!",94404356,Jonathan,Brooklyn,Williamsburg,40.71972,-73.94337,Entire home apartment,250,3,3,01-01-18,0.14,2,0,,
19219624,"Creative Retreat Double, With Garden",134521683,Kathy,Manhattan,East Village,40.7239,-73.98111,Private room,120,30,3,27-09-17,0.12,2,0,,
34944130,Beach Haven,263301212,Mikhail,Brooklyn,Gravesend,40.58518,-73.96846,Private room,100,2,0,,,1,87,,
26126894,2+1 Bedroom Apartment Upper West Side,17444700,Andrés,Manhattan,Morningside Heights,40.80724,-73.96677,Entire home apartment,250,7,4,29-06-19,0.37,1,4,,
21394554,Quiet and Spacious 1 Bed in Woodside,154984900,Bidya,Queens,Woodside,40.74599,-73.89507,Private room,65,1,133,29-06-19,8.87,1,7,,
10354038,Quaint place in seaside Red  Hook,22423634,Peter,Brooklyn,Red Hook,40.67741,-74.0139,Entire home apartment,95,3,12,20-09-17,0.3,1,0,,
5991675,Peaceful room in sweet neighborhood,22388424,Leslie,Queens,Ridgewood,40.70399,-73.91195,Private room,46,4,17,08-09-18,0.39,2,262,,
20356865,"Cute, spacious, windowlit room in Williamsburg",75199843,Isi,Brooklyn,Williamsburg,40.71327,-73.94763,Private room,60,2,3,08-05-19,0.13,1,90,,
14788009,Chris' Cozy Cave!,69029231,Chris,Queens,Ditmars Steinway,40.78031,-73.91003,Entire home apartment,95,3,89,18-06-19,2.6,1,259,,
10116351,"Large 1,000 SF UES Apt w/ Balcony",8869875,Christina,Manhattan,Upper East Side,40.76427,-73.962,Entire home apartment,95,1,5,28-01-16,0.12,1,0,,
22146533,"Cozy, bohemian, PRIVATE bedroom in Manhattan NYC",10385600,Kaitlin,Manhattan,Washington Heights,40.84243,-73.93693,Private room,50,1,1,10-12-17,0.05,1,0,,
28308296,Oasis in the heart of Williamsburg,1211082,Andrew,Brooklyn,Williamsburg,40.71525,-73.96487,Entire home apartment,320,5,1,02-01-19,0.16,1,78,,
19587940,Sweet Space in Bed Stuy: July,137685990,Helen,Brooklyn,Bedford-Stuyvesant,40.68387,-73.9262,Private room,32,2,3,17-07-17,0.12,1,0,,
20186030,Private Room in Spacious Sunnyside Apartment,137625836,Evrim,Queens,Sunnyside,40.74082,-73.91874,Private room,60,4,3,29-06-18,0.13,1,0,,
16350500,Charming Modern 1 Bedroom in Bedstuy.,35331192,Shaun-Curtis,Brooklyn,Bedford-Stuyvesant,40.68369,-73.94897,Entire home apartment,175,4,2,02-01-18,0.07,1,0,,
28758083,TJ Room,123145309,Akshay,Manhattan,Morningside Heights,40.81623,-73.96103,Private room,50,1,2,08-10-18,0.22,1,0,,
27237609,*NO GUEST SERVICE FEE* Beekman Tower Studio with Fully Equipped Kitchen,205031545,Red Awning,Manhattan,Midtown,40.75308,-73.96732,Entire home apartment,699,3,9,24-02-19,1.09,49,190,,
34277352,"Comfort Room in Downtown New York, Chinatown, Soho",250825715,Cherry,Manhattan,Chinatown,40.71672,-73.99553,Private room,67,1,0,,,3,39,,
32337194,Uptown Riverside Drive Apartment,194981782,Ana,Manhattan,Harlem,40.82666,-73.95175,Private room,140,3,1,21-04-19,0.38,1,120,,
13495012,World Trade Center Delight,9007512,Illy,Manhattan,Financial District,40.70566,-74.00865,Entire home apartment,100,20,3,04-05-19,0.09,1,340,,
8899450,Cozy 2 Story Home in U-UES,31067208,Brianna,Manhattan,East Harlem,40.79714,-73.94023,Entire home apartment,85,1,2,29-06-16,0.05,1,0,,
34324284,Comfy room with WiFi. Mins to Central Park!,137358866,Kazuya,Manhattan,East Harlem,40.79395,-73.94153,Private room,38,30,0,,,103,0,,
30344912,Private 2B Room in 4BR/2BA APT in Hell's Kitchen,137274917,David,Manhattan,Hell's Kitchen,40.75993,-73.99089,Private room,110,1,21,23-06-19,3.18,12,256,,
26654670,Cozy Room Great Price in Bushwick Bklyn! (Suite 2),44123062,Oscar,Brooklyn,Bushwick,40.68796,-73.90781,Private room,45,4,47,02-07-19,4.37,4,20,,
35005936,Intimate 1BR in Midtown East by Sonder,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74451,-73.9727,Entire home apartment,162,29,0,,,327,341,,
36404972,"Hip East Village 1BR w/ Gym, W/D, Doorman, near Union Sq., by Blueground",107434423,Blueground,Manhattan,East Village,40.73206,-73.98776,Entire home apartment,365,30,0,,,232,295,,
8809420,"Spacious, Sunny & Clean, 1 bed, 1.5 bath Apt",33899056,Ashley,Brooklyn,Bushwick,40.69609,-73.92369,Entire home apartment,73,45,3,20-08-16,0.07,1,21,,
3332881,Apartment near Upper East Side,16826094,Jeremy,Manhattan,East Harlem,40.78728,-73.94976,Entire home apartment,100,3,1,15-05-16,0.03,1,0,,
10614204,Bright Clean North Central Park,13620283,Brenn,Manhattan,Harlem,40.8027,-73.94629,Entire home apartment,135,3,16,01-01-19,0.39,1,0,,
9777601,Sunny East Village Apartment,2491622,Katherine,Manhattan,East Village,40.72745,-73.98979,Private room,200,1,0,,,1,0,,
19280513,Charming -One bedroom -Williamsburg,18747504,Schimpff,Brooklyn,Williamsburg,40.71886,-73.95695,Private room,100,2,1,22-06-17,0.04,1,0,,
7749763,Shared male Room on Manhattan. Amazing view! II,39528519,Max,Manhattan,Lower East Side,40.70993,-73.987,Shared room,35,14,6,16-02-19,0.25,28,201,,
8324941,Charming studio apartment,43885876,Nicholas,Bronx,Pelham Bay,40.85362,-73.82949,Shared room,150,1,0,,,1,364,,
34363955,Lower East Side with a View,10166570,Nachi,Manhattan,East Village,40.72246,-73.98455,Entire home apartment,230,1,1,10-05-19,0.5,1,0,,
4550557,Bright LARGE 2 BEDS! near Manhattan,23591164,Angela,Queens,East Elmhurst,40.7668,-73.87759,Private room,65,1,426,17-06-19,7.53,4,312,,
35416249,AMAZING  3 BEDROOMS BROOKLYN,217803692,Shelby,Brooklyn,Greenpoint,40.72194,-73.94332,Entire home apartment,400,3,0,,,1,358,,
18824754,"Sunny, private room !Sheepshead Bay Area.",74697676,Oksana,Brooklyn,Sheepshead Bay,40.59841,-73.96122,Private room,50,5,40,19-06-19,1.57,1,321,,
21264903,Harlem Hideaway Studio Apartment,145825873,Dennis,Manhattan,Harlem,40.80604,-73.94971,Entire home apartment,83,30,6,31-03-19,0.46,4,86,,
12230361,Cozy private room in Brooklyn,65802264,Rick,Brooklyn,Crown Heights,40.66877,-73.93318,Private room,50,3,14,30-09-16,0.35,1,0,,
14964655,brooklyn comfy safe near all,94232838,Joe,Brooklyn,Borough Park,40.6371,-73.99834,Private room,70,2,0,,,1,365,,
3236385,Cute and Cozy Two Bedroom in Sunset Park,16376419,Brooke,Brooklyn,Sunset Park,40.64811,-74.01366,Entire home apartment,88,30,2,07-01-19,0.09,1,101,,
6196354,A Couch In East Williamsburg Near Train.,31621291,Elisabeth,Brooklyn,Williamsburg,40.70472,-73.93784,Shared room,38,1,236,30-06-19,4.63,2,56,,
13093161,"West 23rd Street, Lux Chelsea 1bd serviced Apt",22541573,Ken,Manhattan,Chelsea,40.74641,-74.00401,Entire home apartment,289,30,2,05-11-18,0.08,87,339,,
30705353,Modern Brooklyn Brownstone Garden Apartment,229836139,Steve,Brooklyn,Bedford-Stuyvesant,40.6881,-73.95356,Entire home apartment,140,2,19,01-07-19,3.33,1,35,,
4791542,Lovely Bedroom in Trendy Brooklyn,14608821,Jiawen,Brooklyn,Bedford-Stuyvesant,40.67905,-73.95422,Private room,42,7,0,,,1,0,,
4833671,Comfortable and Cozy!,20038668,Sheila,Manhattan,Harlem,40.82899,-73.95024,Private room,80,1,9,30-06-19,0.19,1,364,,
25226807,"Beautiful, spacious loft in Clinton Hill",8250822,Sabrina,Brooklyn,Bedford-Stuyvesant,40.69284,-73.96065,Entire home apartment,130,3,4,25-12-18,0.31,1,7,,
1305265,Perfect House for the Whole Family,7092157,Dennis,Brooklyn,Kensington,40.64342,-73.97851,Entire home apartment,299,3,4,30-07-17,0.06,1,321,,
21869167,Manhattan - Private Room - 1 mn Subway/Metro,57002433,Lucile,Manhattan,East Harlem,40.8001,-73.94081,Private room,69,1,77,22-06-19,4,2,0,,
33995462,"Bronx, Little Italy, Arthur Ave, Fordham, Yanks.",256683560,Jorge,Bronx,Belmont,40.85398,-73.88737,Shared room,49,1,2,03-06-19,0.94,2,358,,
4469264,Cute brick wall Br in Williamsburg.,10304755,Michael,Brooklyn,Williamsburg,40.71156,-73.95826,Private room,80,2,108,01-06-19,1.93,2,4,,
21289522,Cozy and Quiet.,154037433,Roland,Queens,Jamaica,40.67048,-73.77259,Private room,35,1,65,21-06-19,3.2,3,52,,
30584138,Garden apt for 7 close to the city  & w free gym,105367031,Miriam,Brooklyn,Bushwick,40.68346,-73.90568,Entire home apartment,250,2,0,,,5,342,,
4891616,"Very spacious, clean Manhattan Apt",25168328,Daniel,Manhattan,Harlem,40.82389,-73.94033,Entire home apartment,70,1,1,01-02-16,0.02,1,0,,
7916103,Sunny Private Room by Prospect Park,29235148,Ehi,Brooklyn,Prospect-Lefferts Gardens,40.65508,-73.95689,Private room,60,2,3,24-09-16,0.07,1,0,,
32784434,Luxury Modern Grand Central 2 BR  Apt Sleeps 5,246331794,Anna,Manhattan,Murray Hill,40.74929,-73.9779,Entire home apartment,300,1,29,07-07-19,7.13,2,247,,
8444730,Greenwich Village Studio,44460139,Chloe,Manhattan,Greenwich Village,40.72815,-74.00084,Entire home apartment,190,4,4,05-05-16,0.09,1,0,,
32091007,"LRG DESIGNER STUDIO/1-BED, MIDTOWN, DOORMAN, ELEV.",23502183,Daniel,Manhattan,Midtown,40.75445,-73.96471,Entire home apartment,159,30,0,,,2,249,,
26359068,"Luxury Private Room 
15 mins From Manhattan",190854592,Brock,Queens,Ditmars Steinway,40.77188,-73.91157,Private room,79,6,6,26-04-19,0.65,1,365,,
36112923,Lovely 1BR Apartment Central Park/ Columbus Circle,35652410,Kate,Manhattan,Upper West Side,40.77568,-73.98019,Entire home apartment,170,4,0,,,1,30,,
28661332,Gorgeous Bedroom in the heart of Bushwick Him-3R-1,216235179,Nina,Brooklyn,Bushwick,40.70026,-73.92026,Private room,50,30,0,,,17,315,,
11374453,Large 3 Br on Central Park North,7605261,Ian,Manhattan,East Harlem,40.79766,-73.94756,Entire home apartment,240,2,5,23-07-17,0.13,1,0,,
35189297,Bright 2BR in Bed-Stuy (20 Minutes to Manhattan!),264983168,Ian,Brooklyn,Bedford-Stuyvesant,40.68366,-73.9192,Entire home apartment,159,2,1,23-06-19,1,1,341,,
17458291,RM,38294216,Rachel,Queens,South Ozone Park,40.66654,-73.81219,Private room,55,10,1,11-08-18,0.09,4,300,,
29559309,Artsy + Light. River Views. 30 min to 42nd St.,1418004,Estelle,Bronx,Highbridge,40.83217,-73.93148,Private room,45,5,15,25-06-19,2.1,1,123,,
8131995,Studio with Million Dollar Views,42942193,John,Manhattan,Kips Bay,40.73845,-73.9795,Entire home apartment,165,3,2,22-09-17,0.04,1,0,,
2404708,Williamsburg 1 bedroom appartement,12290324,Lara,Brooklyn,Williamsburg,40.71952,-73.96281,Entire home apartment,250,5,21,28-03-19,0.35,1,284,,
24599215,3 bedrooms 2 baths Brooklyn Home 15m to Manhattan!,185888575,Shirley,Brooklyn,Bushwick,40.69571,-73.93144,Entire home apartment,240,3,50,24-06-19,3.44,1,243,,
5136673,Spacious Brooklyn Loft/private room,8118080,Theresa,Brooklyn,Bedford-Stuyvesant,40.68716,-73.91882,Private room,40,7,0,,,1,0,,
31189073,Quite and comfortable shared room in UES,45317760,Mohammed,Manhattan,Upper East Side,40.77096,-73.95512,Shared room,30,1,23,13-06-19,3.67,3,13,,
27659,3 Story Town House in Park Slope,119588,Vero,Brooklyn,South Slope,40.66499,-73.97925,Entire home apartment,400,2,16,30-12-18,0.24,2,216,,
13722149,1 bed room apt in NYC near Empire State Building,8327308,Faisal,Manhattan,Midtown,40.74754,-73.98309,Entire home apartment,119,7,1,01-08-16,0.03,1,0,,
6029332,Very private & large room Wburg BK,1257611,Arthur,Brooklyn,Williamsburg,40.71192,-73.94161,Private room,110,2,4,29-08-15,0.08,1,0,,
28367520,Peaches Cozy Corner,214171931,Camorine,Queens,St. Albans,40.69544,-73.77663,Private room,50,1,81,16-06-19,8.02,1,232,,
18275502,Sophisticated Brooklyn Brownstone,87766324,Michelle,Brooklyn,Bedford-Stuyvesant,40.68707,-73.9349,Entire home apartment,196,2,88,15-06-19,3.32,2,9,,
200645,Best Manhattan Studio Deal!   ,933378,Edo,Manhattan,Upper East Side,40.76739,-73.9557,Shared room,90,1,0,,,1,0,,
16194651,Gorgeous one bedroom apartment.,105762561,Kim,Queens,Jamaica,40.68038,-73.77244,Entire home apartment,125,3,42,10-06-19,1.85,3,348,,
2943724,3 Bedroom @ JFK CASINO BEACH LOCALE,15029400,Astoria,Queens,Bayswater,40.60549,-73.75547,Private room,70,1,13,25-05-15,0.21,1,220,,
22057431,A Well-Appointed Home in a Historic BK Brownstone,60523852,Tariq,Brooklyn,Bedford-Stuyvesant,40.68522,-73.94512,Entire home apartment,150,3,2,01-01-18,0.11,1,0,,
23439376,Newly renovated apt near the city/ideal room for 2,140057330,Joey,Queens,Ridgewood,40.69799,-73.90509,Private room,60,1,22,29-05-19,1.37,7,73,,
2346335,Spacious and bright 2 or 3 bedroom,10672341,Emily,Brooklyn,Crown Heights,40.66732,-73.95794,Entire home apartment,145,2,0,,,2,0,,
14071357,Lofted Bedroom in Awesome Greenpoint Loft!,2432924,Charlie,Brooklyn,Greenpoint,40.73413,-73.95835,Private room,49,14,0,,,1,0,,
16097822,Newly renovated Room for 1,104927746,Amardeep,Staten Island,South Beach,40.59587,-74.08614,Private room,35,4,10,22-05-19,0.34,7,323,,
20697637,Sun-Filled Artist's Duplex In Heart of W. Village,23075166,Hannah,Manhattan,West Village,40.73465,-74.00139,Entire home apartment,325,2,0,,,1,0,,
27906833,Simple and cozy studio apartment in Williamsburg,66744930,Lana,Brooklyn,Williamsburg,40.71207,-73.95784,Entire home apartment,122,3,18,24-06-19,1.87,1,61,,
18424903,Luxury Townhouse,2948325,Ray,Manhattan,East Harlem,40.79737,-73.93185,Entire home apartment,300,3,53,30-06-19,2.03,1,104,,
35415489,2 Bedroom Apartment Amazing Location,265413630,Charlette,Manhattan,Gramercy,40.73265,-73.98435,Entire home apartment,250,2,4,06-07-19,4,1,160,,
7688481,Perfect Location - Meticulously Kept Flat,12620454,Will,Brooklyn,Bushwick,40.70442,-73.92484,Entire home apartment,220,5,27,01-01-17,0.57,1,0,,
3975630,Beautiful 1 bedroom in NYC,20604091,Eliana E,Queens,Woodside,40.74433,-73.91172,Entire home apartment,150,2,110,27-06-19,1.86,1,294,,
32315112,TWO BEDROOM APARTMENT IN BEAUTIFUL BED-STUY,73066515,Nick,Brooklyn,Bedford-Stuyvesant,40.69493,-73.94483,Entire home apartment,100,3,4,30-06-19,1.04,3,6,,
8225035,International Meeting Place_Room 4,43371802,Sinaly,Brooklyn,Flatlands,40.62802,-73.92729,Private room,130,4,9,27-05-19,0.2,5,365,,
9110135,Affordable stay in NYC,7486909,Allie,Manhattan,East Harlem,40.79311,-73.93928,Entire home apartment,110,1,85,06-05-19,1.9,1,304,,
12828338,Cozy Chic Harlem Apartment,7159107,Carly,Manhattan,Harlem,40.82563,-73.94091,Entire home apartment,85,3,1,14-03-18,0.06,1,0,,
17384675,Brooklyn's Cozy Jewel,117507630,Faith,Brooklyn,Crown Heights,40.67018,-73.93224,Entire home apartment,99,4,55,26-06-19,2.06,2,17,,
14614708,LOVELY Studio in Heart of Soho,30443527,Angelica,Manhattan,Greenwich Village,40.72936,-73.99911,Entire home apartment,195,4,17,21-10-18,0.49,1,188,,
1614869,"Cute, quirky Park Slope Jr 1 bdroom",1254489,Randy,Brooklyn,Park Slope,40.67477,-73.97404,Entire home apartment,142,4,41,18-06-19,0.58,1,151,,
14865705,Shared 1br in Flushing for cheap,16795575,Zack,Queens,Flushing,40.75338,-73.82342,Private room,40,1,6,13-09-16,0.17,2,0,,
4800921,"Comfy 4br, 2 full baths, 3 fls, 2 living rooms",1559494,Hill,Brooklyn,Williamsburg,40.71262,-73.95026,Entire home apartment,600,2,20,23-06-19,3.3,1,283,,
24324489,STOP! Rooftop Terrace in the East Village!,73885,Jermaine,Manhattan,East Village,40.72328,-73.9843,Private room,80,3,2,18-05-18,0.14,1,0,,
21980723,Modern Renovation of original Manhattan Townhouse.,6675176,David,Manhattan,Harlem,40.82277,-73.9555,Entire home apartment,650,5,23,29-06-19,1.35,1,301,,
15888448,"BKlyn:Artsy, old fashioned at affordable price !",5151544,Ale,Brooklyn,Cypress Hills,40.68148,-73.8904,Entire home apartment,63,4,54,07-07-19,1.71,1,344,,
22337162,Comfortable and clean room,861330,Joseph,Brooklyn,Williamsburg,40.70232,-73.94587,Private room,40,10,0,,,3,0,,
31837921,PRIVATE duplex by trains in the heart of Bushwick,46072382,Abigail,Brooklyn,Bushwick,40.69863,-73.934,Entire home apartment,107,4,1,01-03-19,0.23,1,0,,
35575853,"Great view, 1 BR right next to Central Park!",35965489,Meygan,Manhattan,East Harlem,40.79755,-73.94797,Private room,100,2,0,,,1,7,,
25618799,Shared space w/privacy near NY Botanic Garden,21850707,Letitia,Bronx,Norwood,40.87077,-73.8817,Shared room,33,2,8,19-05-19,0.71,1,6,,
8783567,Studio Apt on The Upper West Side,46039971,Brady,Manhattan,Upper West Side,40.77874,-73.98437,Entire home apartment,190,5,15,21-03-19,0.35,1,0,,
2563611,Apartment 6,1163315,Craig,Manhattan,Harlem,40.8029,-73.95694,Private room,104,3,298,27-06-19,4.67,1,42,,
13893853,"Spacious Apt in Brand New Bldg, Private Yard!",11730237,Rita,Brooklyn,Bushwick,40.69095,-73.91909,Entire home apartment,140,3,0,,,1,0,,
36279106,This is your Happy Place in Brooklyn NYC,172693570,Leodelys,Brooklyn,Bushwick,40.69196,-73.91143,Private room,45,1,0,,,1,8,,
7600297,Midcentury Inspired Plantlovers Apt,7399447,Lee And Kara,Brooklyn,Williamsburg,40.71163,-73.95186,Entire home apartment,250,7,33,14-01-17,0.7,1,0,,
19179961,Orange in Cypress Hills,133812877,Heather,Brooklyn,Cypress Hills,40.68106,-73.88916,Private room,65,3,23,01-05-19,0.95,3,321,,
30441504,"Large, Comfortable 2 Bedroom Apartment",157287318,Susan,Manhattan,Kips Bay,40.7413,-73.98145,Entire home apartment,275,30,35,24-06-19,5,1,253,,
29737168,Affordable Room near JFK,217652530,Portia,Queens,Jamaica,40.67385,-73.77874,Private room,125,1,1,23-06-19,1,4,253,,
29756451,"Entire Townhouse in Boerum Hill, Brooklyn",11880311,Aileen,Brooklyn,Carroll Gardens,40.68345,-73.99094,Entire home apartment,138,7,3,16-04-19,0.37,2,0,,
16795503,Spacious Private Access Near Trains M - L and J,49100137,Juan,Brooklyn,Bushwick,40.69228,-73.91399,Private room,33,2,90,07-07-19,3.1,1,308,,
5883655,Unique Furnished Loft Sublet,30554435,Max,Brooklyn,Greenpoint,40.72684,-73.95628,Private room,75,1,0,,,1,0,,
11775483,Sunny little Nook in NYC!,116382,Anthony,Brooklyn,Crown Heights,40.66898,-73.94209,Private room,35,3,165,10-04-19,4.09,5,272,,
18949917,Workspace Room 2,9864136,Anthony,Brooklyn,Bushwick,40.68603,-73.91438,Private room,36,2,8,22-08-18,0.37,26,311,,
29904741,Interfaith Retreats (St. Francis),16677326,Alex And Zeena,Manhattan,Chelsea,40.74942,-73.99593,Private room,85,1,23,05-06-19,3.18,12,362,,
30570449,PEACEFUL ESCAPE FROM THE BUSY CITY!  L/2,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68598,-73.95735,Private room,45,15,3,16-01-19,0.42,11,331,,
1308155,Deep House in Bed Stuy,7111113,Carolina,Brooklyn,Bedford-Stuyvesant,40.69582,-73.94989,Private room,133,7,0,,,1,0,,
21297804,Entire Long Island City Studio mins to Manhattan,3023513,Levi,Queens,Long Island City,40.75097,-73.94119,Entire home apartment,130,3,2,29-11-17,0.1,1,0,,
20663936,"Cozy, private bedroom in Greenpoint/Williamsburg",133843931,Bryan,Brooklyn,Greenpoint,40.72546,-73.95558,Private room,37,1,62,30-06-19,2.8,2,359,,
24184615,"Private room in cozy apartment, Fort Greene",75479604,Alyssa,Brooklyn,Fort Greene,40.69461,-73.97225,Private room,90,1,24,15-05-19,2.18,2,0,,
21738540,Bay Ridge Brooklyn House,158048189,Silvia,Brooklyn,Fort Hamilton,40.61818,-74.03464,Entire home apartment,150,4,1,03-01-18,0.05,1,0,,
32569486,靓房,239139334,Fang,Queens,Bayside,40.76868,-73.78871,Private room,39,1,16,04-07-19,3.61,3,142,,
33994465,Penthouse with huge deck and city views,106418986,Vicky And Nektarios,Brooklyn,Greenpoint,40.73473,-73.95207,Entire home apartment,250,3,0,,,1,62,,
5195654,Large Size Room Next to Subway,26877931,Nikki,Brooklyn,Bedford-Stuyvesant,40.69467,-73.9501,Private room,45,5,20,23-10-17,0.38,1,52,,
3858105,Light and Airy top floor apartment ,5174082,Rebecca,Brooklyn,Columbia St,40.68404,-74.004,Entire home apartment,75,8,1,25-08-14,0.02,1,0,,
32675657,A budget friendly Greenpoint Studio!,83717038,Max,Brooklyn,Greenpoint,40.73738,-73.95282,Entire home apartment,95,2,7,14-06-19,1.89,3,14,,
16797910,Brooklyn less than 30 min from manhattan (subway),111666924,Carl,Brooklyn,Crown Heights,40.67219,-73.92168,Entire home apartment,75,3,72,09-06-19,2.48,1,19,,
24852836,The Best location in Upper East Side!,77243829,Idan,Manhattan,Upper East Side,40.77751,-73.94774,Entire home apartment,375,2,0,,,1,0,,
15818145,Massive Brooklyn Brick 2 Floor Oasis,5568352,Austin,Brooklyn,Fort Greene,40.68718,-73.97289,Entire home apartment,200,2,2,03-07-19,2,1,15,,
13490410,Perfect 1BDRM -Lincoln Center,25410835,Kylie,Manhattan,Upper West Side,40.7728,-73.98737,Entire home apartment,139,4,8,23-10-18,0.23,1,0,,
15435899,"Artsy, Sun-Soaked Pre-War Williamsburg Apt",26328087,Genevieve,Brooklyn,Williamsburg,40.71373,-73.94794,Entire home apartment,150,10,4,20-11-16,0.12,1,93,,
27573767,Heart of the West Village Apartment,49283943,Oliver,Manhattan,West Village,40.73762,-74.002,Entire home apartment,400,5,1,04-11-18,0.12,1,0,,
35217588,•Bright and Cozy room in an elegant apartment•,258441018,Jaison,Bronx,Claremont Village,40.84268,-73.91007,Private room,40,1,0,,,1,188,,
32238933,Charming & Spacious Loft in Clinton Hill,18874653,Elsa,Brooklyn,Clinton Hill,40.69344,-73.9652,Entire home apartment,175,4,5,30-06-19,1.19,1,40,,
11254989,"Sunny, Quiet East Vil/LES APT",58730304,Adrienne,Manhattan,East Village,40.72434,-73.98904,Entire home apartment,140,1,6,29-12-16,0.18,1,0,,
